subgrid,mode,model_key,api_model,provider,family,prompt_variant,seed_index,case_id,label,typology,difficulty,stratum,seed,temperature,timestamp_utc,prompt_hash,content_sha256,suspicious,decision,out_typology,rationale,input_tokens,output_tokens,cost_usd,ok,error,key_id,raw_response
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-002,benign,,easy,benign:genuine_trade_finance,2140278145,0.0,2026-07-15T15:21:05.521082+00:00,8c3bff8632f7a248,c76792fb4d93742951352ff3c5885294b875f7243a2d047ad73d6cc7cb11cbfa,False,no_flag,,"The transactions represent normal business operations, including a trade payment, invoice receipt, and payroll, with no indicators of suspicious activity.",365,46,0.00032,True,,1,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a trade payment, invoice receipt, and payroll, with no indicators of suspicious activity.""   }"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-008,benign,,easy,benign:genuine_trade_finance,698669257,0.0,2026-07-15T15:21:09.884229+00:00,bcf4b1b8e43832b0,a7a63d2819d7e108535c8548fd9d910e391f49e8e05fd80584e1bbd5cc328a76,False,no_flag,,"The transactions represent normal business operations, including a large trade payment via wire and standard payroll and utility payments, with no suspicious patterns.",364,48,0.000326,True,,1,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a large trade payment via wire and standard payroll and utility payments, with no suspicious patterns.""   }"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-h-006,benign,,hard,benign:genuine_trade_finance,187749425,0.0,2026-07-15T15:21:11.485927+00:00,23c5925682903f6e,18c3b9e48f367d35e0f860528a620846e51ff9d65be2882cb2efa7a60ccfce0e,False,no_flag,,"The transactions represent normal business operations, including a trade payment, utility bills, rent, and tax payments, with no indicators of suspicious activity.",687,48,0.000487,True,,0,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a trade payment, utility bills, rent, and tax payments, with no indicators of suspicious activity.""}"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-001,benign,,easy,benign:genuine_trade_finance,941626782,0.0,2026-07-15T15:21:11.807019+00:00,801d0234a707a90c,f74d8e23a14bd0dcbcb31d1abeb570e403a96a15cf9b3aeea3e48101af3c5e26,False,no_flag,,"The transactions represent normal business operations, including a trade payment via wire, utility bill payment, and standard card settlement with no suspicious patterns.",366,46,0.000321,True,,0,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a trade payment via wire, utility bill payment, and standard card settlement with no suspicious patterns.""}"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-h-001,benign,,hard,benign:genuine_trade_finance,653433794,0.0,2026-07-15T15:21:11.830945+00:00,83848f9c3390c583,2d20b5a4b1e034ed1205c99db63ae75050bf59a5acb6d1550917f68195097d0c,False,no_flag,,"The transactions represent normal commercial activity, including a large trade-related wire payment and standard operational expenses like rent, payroll, and utilities.",692,46,0.000484,True,,2,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal commercial activity, including a large trade-related wire payment and standard operational expenses like rent, payroll, and utilities.""}"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-h-008,benign,,hard,benign:genuine_trade_finance,1150219371,0.0,2026-07-15T15:21:12.903740+00:00,bcec221e653d231e,7ef7262d69422617f7eb15f65301f4c31a8a1974b86fa07ace92b005d0f8d297,False,no_flag,,"The transactions represent normal business operations, including a trade payment, rent, payroll, tax payments, and card settlements, with no indicators of suspicious activity.",689,49,0.000491,True,,1,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a trade payment, rent, payroll, tax payments, and card settlements, with no indicators of suspicious activity.""}"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-006,benign,,easy,benign:genuine_trade_finance,742370855,0.0,2026-07-15T15:21:14.419716+00:00,b0d249da8fcbaa8d,6c2ad60b1c00d9af84d0c8ea66b73dcf3f1c945b462007358599670bb0533a01,False,no_flag,,"The transactions represent normal business operations, including a standard commercial purchase, a utility bill, and an invoice payment with no indicators of suspicious activity.",364,48,0.000326,True,,0,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a standard commercial purchase, a utility bill, and an invoice payment with no indicators of suspicious activity.""}"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-m-002,benign,,medium,benign:genuine_trade_finance,2056509707,0.0,2026-07-15T15:21:15.072003+00:00,b4f3cdd4397c2eda,0027dc2415680b62c38d61da68225f9091d74f85eda9c4f3ada3f2688adbce1f,False,no_flag,,"The transactions represent normal business operations, including a large commercial purchase followed by standard utility, rent, tax, and card settlement payments.",504,48,0.000396,True,,1,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a large commercial purchase followed by standard utility, rent, tax, and card settlement payments.""   }"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-h-010,benign,,hard,benign:genuine_trade_finance,696444186,0.0,2026-07-15T15:21:15.478678+00:00,19c6641fc74fa453,d7597dea0281568058f303bb93346ac9b869aa60328adbcd9c58699ceff8f01a,False,no_flag,,"The transactions represent normal business operations, including a large trade payment, payroll, rent, and tax settlements, with no indicators of suspicious activity.",689,48,0.000489,True,,2,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a large trade payment, payroll, rent, and tax settlements, with no indicators of suspicious activity.""}"
pilot,REAL,gemini_flash,gemini-flash-latest,gemini,google,v_terse,0,B-genuine_trade_finance-m-003,benign,,medium,benign:genuine_trade_finance,844643352,0.0,2026-07-15T15:21:15.569055+00:00,c636d6de946d2a42,495e4898f58bcbb3c87ce414b78dc3eaeedbc32a4760687ccdf2e1e97803b095,False,no_flag,,"The transactions represent normal business operations, including a large trade payment via wire and standard operating expenses like rent, taxes, and vendor invoices.",504,46,0.00039,True,,2,"{""suspicious"": false, ""typology"": ""none"", ""rationale"": ""The transactions represent normal business operations, including a large trade payment via wire and standard operating expenses like rent, taxes, and vendor invoices.""}"
