subgrid,mode,model_key,api_model,provider,family,prompt_variant,seed_index,case_id,label,typology,difficulty,stratum,seed,temperature,timestamp_utc,prompt_hash,content_sha256,suspicious,decision,out_typology,rationale,input_tokens,output_tokens,cost_usd,ok,error,key_id,raw_response
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-002,benign,,easy,benign:genuine_trade_finance,2140278145,0.0,2026-07-15T19:01:07.509177+00:00,8c3bff8632f7a248,c39d8ebf344be18e1dec1016fb866864b81c09cfd77f6245f95ed5d026244193,False,no_flag,,Transactions appear consistent with normal business operations and lack indicators of laundering typologies.,345,34,0.001203,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations and lack indicators of laundering typologies.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-003,benign,,easy,benign:genuine_trade_finance,1654290126,0.0,2026-07-15T19:01:07.510905+00:00,5973d00dda1ebc47,b378fc92103b19ce4a9c6bdf0962ecd4f9f474d3d164e47778fd37121ed25270,False,no_flag,,Transactions appear consistent with normal business activities; no indicators of laundering typologies detected.,340,35,0.0012,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business activities; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-000,benign,,easy,benign:genuine_trade_finance,1973213412,0.0,2026-07-15T19:01:07.512017+00:00,17f1cf72fae2b15e,d66996cc4b8e53cc4afd4d35d80a6babe39fba21e1999af99e0d8a81438b396e,False,no_flag,,"Transactions align with normal business activity; no signs of structuring, layering, or other laundering typologies.",340,40,0.00125,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with normal business activity; no signs of structuring, layering, or other laundering typologies.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-001,benign,,easy,benign:genuine_trade_finance,941626782,0.0,2026-07-15T19:01:07.552093+00:00,801d0234a707a90c,40e769a182210eacbba43762c269c03bd323a08e1d0cfae6cd2c33fbcf1df326,False,no_flag,,Transactions appear consistent with normal business activity; no indicators of laundering typologies detected.,340,35,0.0012,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business activity; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-004,benign,,easy,benign:genuine_trade_finance,1864465226,0.0,2026-07-15T19:01:08.283524+00:00,594516da298852de,2c6370927a470f5ee30720c0a7e6395e69c0793b377c8815dcd0481488420795,False,no_flag,,Transactions appear consistent with normal business operations; no indicators of laundering typologies detected.,345,35,0.001213,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-006,benign,,easy,benign:genuine_trade_finance,742370855,0.0,2026-07-15T19:01:08.336585+00:00,b0d249da8fcbaa8d,2c6370927a470f5ee30720c0a7e6395e69c0793b377c8815dcd0481488420795,False,no_flag,,Transactions appear consistent with normal business operations; no indicators of laundering typologies detected.,340,35,0.0012,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-005,benign,,easy,benign:genuine_trade_finance,1751529096,0.0,2026-07-15T19:01:08.434019+00:00,521b82f4c8cdd7bf,56b54246409d9c96b1896bb910f284cc13949f654a38a52a1fd5ec042792671e,False,no_flag,,Transactions appear consistent with normal business and utility payments; no indicators of laundering typologies detected.,337,37,0.001213,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business and utility payments; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-008,benign,,easy,benign:genuine_trade_finance,698669257,0.0,2026-07-15T19:01:08.937524+00:00,bcf4b1b8e43832b0,c39d8ebf344be18e1dec1016fb866864b81c09cfd77f6245f95ed5d026244193,False,no_flag,,Transactions appear consistent with normal business operations and lack indicators of laundering typologies.,342,34,0.001195,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations and lack indicators of laundering typologies.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-009,benign,,easy,benign:genuine_trade_finance,191638504,0.0,2026-07-15T19:01:09.244830+00:00,98f0c7fc0afa1d72,b3eb08777e8d8761048263b62cc1d2726004cd510e8bf7fcbb7c55e3f5bf979c,False,no_flag,,Transactions align with normal business activities; no indicators of laundering typologies detected.,342,34,0.001195,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with normal business activities; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-010,benign,,easy,benign:genuine_trade_finance,1931149406,0.0,2026-07-15T19:01:09.316955+00:00,0944835f68bf2cf8,43206420161f4d0d974f101710ce48151355d502497aaf3964f5d0ea33a22037,False,no_flag,,"Transactions align with normal business activities, including tax payment and invoice settlement, with no signs of laundering patterns.",342,40,0.001255,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with normal business activities, including tax payment and invoice settlement, with no signs of laundering patterns.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-e-011,benign,,easy,benign:genuine_trade_finance,514934457,0.0,2026-07-15T19:01:09.666975+00:00,19104682e6a3843b,e3c41063924f319c0707bf731fff87ad72bdc0483a9de2261c19ab2933e07757,False,no_flag,,Transactions appear consistent with legitimate business activity; no clear indicators of money laundering typologies.,347,36,0.001228,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with legitimate business activity; no clear indicators of money laundering typologies.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-h-000,benign,,hard,benign:genuine_trade_finance,1586226817,0.0,2026-07-15T19:01:09.920132+00:00,fe3820ea5a8d2166,9675ff5c3e85b0b1ce443656e7bae47e6d3049ff327d9679b1bcb436f5101708,False,no_flag,,Transactions appear consistent with normal business operations and tax/rent payments; no clear laundering patterns detected.,613,38,0.001913,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations and tax/rent payments; no clear laundering patterns detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-h-002,benign,,hard,benign:genuine_trade_finance,1211858304,0.0,2026-07-15T19:01:10.351929+00:00,e7e55c83c9d93b5c,343d57a0da6005418430156f16f93a814e05d64f004565d960008014d861ad85,False,no_flag,,Transactions appear consistent with normal business and payroll activities; no indicators of laundering typologies detected.,626,37,0.001935,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business and payroll activities; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-h-001,benign,,hard,benign:genuine_trade_finance,653433794,0.0,2026-07-15T19:01:10.430018+00:00,83848f9c3390c583,002ce725f23360a4fce3454b5c53b005a19374683655bfc66a11d34cf4eba1fc,False,no_flag,,No clear indicators of laundering; transactions align with business activities and lack structuring or layering patterns.,618,38,0.001925,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""No clear indicators of laundering; transactions align with business activities and lack structuring or layering patterns.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-h-003,benign,,hard,benign:genuine_trade_finance,1547777353,0.0,2026-07-15T19:01:10.567917+00:00,838ff08d01fe3a2b,aa8b71340f9e96b666143401393e3f255ab4f34ce58dc6b8dd2ad156b228c315,False,no_flag,,Transactions align with normal business operations; no indicators of laundering typologies detected.,621,34,0.001893,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions align with normal business operations; no indicators of laundering typologies detected.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-h-004,benign,,hard,benign:genuine_trade_finance,466727836,0.0,2026-07-15T19:01:11.075888+00:00,a54926d6b9319820,c39d8ebf344be18e1dec1016fb866864b81c09cfd77f6245f95ed5d026244193,False,no_flag,,Transactions appear consistent with normal business operations and lack indicators of laundering typologies.,618,34,0.001885,True,,1,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations and lack indicators of laundering typologies.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-h-005,benign,,hard,benign:genuine_trade_finance,2009779585,0.0,2026-07-15T19:01:11.190192+00:00,418713c98fb989b6,c39d8ebf344be18e1dec1016fb866864b81c09cfd77f6245f95ed5d026244193,False,no_flag,,Transactions appear consistent with normal business operations and lack indicators of laundering typologies.,619,34,0.001887,True,,2,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business operations and lack indicators of laundering typologies.""}"
full,REAL,openai_4o,gpt-4o-2024-11-20,openai,openai,v_terse,0,B-genuine_trade_finance-h-006,benign,,hard,benign:genuine_trade_finance,187749425,0.0,2026-07-15T19:01:11.278350+00:00,23c5925682903f6e,b08b401af73d6713ff92a79128e0742f6bb25cd7bf74137b77b0754d9e6a18e2,False,no_flag,,"Transactions appear consistent with normal business and personal activities, no indicators of laundering typologies detected.",610,37,0.001895,True,,0,"{""suspicious"": false, ""typology"": null, ""rationale"": ""Transactions appear consistent with normal business and personal activities, no indicators of laundering typologies detected.""}"
