subgrid,mode,model_key,api_model,provider,family,prompt_variant,seed_index,case_id,label,typology,difficulty,stratum,seed,temperature,timestamp_utc,prompt_hash,content_sha256,suspicious,decision,out_typology,rationale,input_tokens,output_tokens,cost_usd,ok,error,key_id,raw_response
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-002,benign,,easy,benign:genuine_trade_finance,2140278145,0.0,2026-07-15T17:45:03.873138+00:00,8c3bff8632f7a248,c3833d8b64a14ed5ecfead510735ccff9101d5550559203f59b3ce12ba47d2ad,False,no_flag,,"The transaction volume is consistent with standard business operations, involving a verified letter of credit and typical payroll/vendor activity without indicators of illicit layering or structuring.",365,49,8.4e-05,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction volume is consistent with standard business operations, involving a verified letter of credit and typical payroll/vendor activity without indicators of illicit layering or structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-001,benign,,easy,benign:genuine_trade_finance,941626782,0.0,2026-07-15T17:45:03.877473+00:00,801d0234a707a90c,506403689a4ebd71cb7944cb2a5ccc3141bb5395f0d08b81b3f4b0401aebc6b0,False,no_flag,,"The transaction volume is consistent with standard business operations, and the flows between the buyer, seller, and utility provider appear to be legitimate commercial activity.",366,48,8.4e-05,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction volume is consistent with standard business operations, and the flows between the buyer, seller, and utility provider appear to be legitimate commercial activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-003,benign,,easy,benign:genuine_trade_finance,1654290126,0.0,2026-07-15T17:45:03.915966+00:00,5973d00dda1ebc47,c63cc07727f50b49e4ea55e848aa1cdb69dca0b580d8820bfc73e88b4b203cde,False,no_flag,,"The transactions appear to be standard business operations involving a letter of credit, invoice payments, and rent, with no clear indicators of illicit layering or structuring.",364,49,8.4e-05,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions appear to be standard business operations involving a letter of credit, invoice payments, and rent, with no clear indicators of illicit layering or structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-000,benign,,easy,benign:genuine_trade_finance,1973213412,0.0,2026-07-15T17:45:03.951266+00:00,17f1cf72fae2b15e,9bdbcb9845c55023a55c27e20100d15ea8f39ea1cb3c1e5a8dd7903eb3064051,False,no_flag,,"The transaction volume is consistent with standard business operations, involving a verified letter of credit and typical business expenses without indicators of illicit layering or structuring.",364,48,8.3e-05,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction volume is consistent with standard business operations, involving a verified letter of credit and typical business expenses without indicators of illicit layering or structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-005,benign,,easy,benign:genuine_trade_finance,1751529096,0.0,2026-07-15T17:45:04.693956+00:00,521b82f4c8cdd7bf,7cc82b9b82223b18b7ef88cf8fd6c09eea750c1e6229ba301c8017c9cc111d25,False,no_flag,,"The transactions involve standard business payments and a minor rent payment. There is no evidence of layering, structuring, or illicit patterns in this sub-network.",361,49,8.4e-05,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions involve standard business payments and a minor rent payment. There is no evidence of layering, structuring, or illicit patterns in this sub-network.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-004,benign,,easy,benign:genuine_trade_finance,1864465226,0.0,2026-07-15T17:45:04.716135+00:00,594516da298852de,4e8cccf694e3d74576bcc5accbaf4234d825d1989b659bb85ddf4c3e5d9d9798,False,no_flag,,"The transaction volume is consistent with legitimate business operations, involving a letter of credit, standard vendor payments, and payroll, showing no clear indicators of illicit layering or structuring.",366,52,8.6e-05,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction volume is consistent with legitimate business operations, involving a letter of credit, standard vendor payments, and payroll, showing no clear indicators of illicit layering or structuring.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-006,benign,,easy,benign:genuine_trade_finance,742370855,0.0,2026-07-15T17:45:04.962168+00:00,b0d249da8fcbaa8d,5d234727b6828f8b4f9c0c50c0201ce1e8f6338553a6fb81559ff1d9b9ddb256,False,no_flag,,"The transaction volume is consistent with standard business operations, and the incoming transfers from a utility provider and vendor are typical for a verified business account.",364,48,8.3e-05,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction volume is consistent with standard business operations, and the incoming transfers from a utility provider and vendor are typical for a verified business account.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-007,benign,,easy,benign:genuine_trade_finance,767577600,0.0,2026-07-15T17:45:05.172762+00:00,b3ef79d6ec4d3395,59b9bf39f64fa0421e7fc12dda66d5a1a7ce3b49b18c3d946181bd3e2925a123,False,no_flag,,"The transaction volume is consistent with legitimate business operations, and the subsequent outflows to a vendor and payroll are typical for a verified business account.",366,46,8.2e-05,True,,1,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transaction volume is consistent with legitimate business operations, and the subsequent outflows to a vendor and payroll are typical for a verified business account.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-008,benign,,easy,benign:genuine_trade_finance,698669257,0.0,2026-07-15T17:45:05.503899+00:00,bcf4b1b8e43832b0,bb8ff53d4d0c6833d239555daf298fd4817431fd49ab84ab399d31cf133e9e2b,False,no_flag,,"The transactions appear to be standard business operations, including a letter of credit payment, payroll receipt, and a utility refund or credit, showing no clear indicators of illicit activity.",364,53,8.6e-05,True,,2,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions appear to be standard business operations, including a letter of credit payment, payroll receipt, and a utility refund or credit, showing no clear indicators of illicit activity.""}"
full,REAL,gemini_flash_lite,gemini-flash-lite-latest,gemini,google,v_terse,0,B-genuine_trade_finance-e-009,benign,,easy,benign:genuine_trade_finance,191638504,0.0,2026-07-15T17:45:05.572496+00:00,98f0c7fc0afa1d72,81305b5db3b214ce0fa8a06913431012243e79aed5976c79b7c56999b8d51d2f,False,no_flag,,"The transactions appear to be standard business operations, including payroll, a legitimate trade payment via wire, and a tax obligation, with no clear indicators of illicit activity.",363,51,8.5e-05,True,,0,"{""suspicious"": false, ""typology"": ""null"", ""rationale"": ""The transactions appear to be standard business operations, including payroll, a legitimate trade payment via wire, and a tax obligation, with no clear indicators of illicit activity.""}"
